id,xmin,ymin,xmax,ymax,direction
image_1435,803.673505783081,228.51841354370117,868.8189125061035,355.7350149154663,0
image_1436,-208.37260007858276,222.4560203552246,-93.07684779167175,413.83463048934937,1
image_1437,-305.2866053581238,223.73366737365723,-169.87335205078125,435.95929288864136,1
image_1439,803.1244468688965,227.28262329101562,904.5071411132812,384.6743550300598,1
image_1440,-162.52243638038635,221.24068641662598,-125.55463314056396,382.3493733406067,1
image_1441,-208.7549114227295,216.27272033691406,-154.21557068824768,429.6843864917755,0
image_1442,881.3204097747803,213.77919578552246,946.7726612091064,443.9343764781952,1
image_1443,813.407392501831,225.2396240234375,908.3280658721924,392.4622311592102,1
image_1444,-222.37368822097778,226.93895721435547,-131.88772559165955,379.18282890319824,0
image_1446,868.5288906097412,216.19432830810547,919.3779945373535,423.49647307395935,0
image_1449,-244.17167901992798,225.73008918762207,-136.62110567092896,397.0572199821472,1
image_1450,834.9460029602051,223.8622989654541,946.395435333252,411.71114349365234,1
image_1451,-239.87668991088867,217.65010261535645,-196.49288177490234,410.9802522659302,0
image_1452,-215.24568557739258,224.41193008422852,-123.14202904701233,381.22424030303955,0
image_1455,-243.50936651229858,220.9454860687256,-107.6994252204895,435.9357395172119,1
image_1456,-222.80316352844238,216.77789115905762,-171.4484202861786,419.97867727279663,1
image_1457,-282.6956248283386,221.76843070983887,-178.5537314414978,425.4929521083832,1
image_1458,-262.5897002220154,216.14228630065918,-194.72820281982422,430.06293201446533,0
image_1460,813.3233642578125,223.68677520751953,874.6938514709473,371.98086881637573,1
image_1461,-192.73105144500732,221.56229400634766,-146.5048849582672,384.62971591949463,0
image_1462,803.4984111785889,224.27371406555176,869.1352844238281,371.4405288696289,1
image_1463,-294.5195531845093,220.98196411132812,-161.83852672576904,444.988005399704,1
image_1464,837.4865055084229,225.2912082672119,880.1396369934082,353.7664451599121,0
image_1465,867.4854469299316,223.4664478302002,977.1149253845215,417.9969038963318,1
image_1467,-228.91074657440186,222.17581176757812,-156.4045214653015,389.76963663101196,0
image_1468,861.7876625061035,224.0487518310547,943.9732074737549,382.3656311035156,0
image_1470,808.6958026885986,226.2672462463379,857.5200748443604,356.93498516082764,0
image_1471,853.1853675842285,219.02041816711426,928.5617065429688,410.89475774765015,0
image_1472,805.537919998169,221.44227409362793,937.856912612915,440.7239725589752,1
image_1474,862.7940273284912,218.09213066101074,969.3336009979248,432.93014192581177,0
image_1475,825.8269214630127,224.45616149902344,867.7087783813477,355.7382335662842,0
image_1476,-246.91961288452148,226.21179962158203,-143.68324398994446,388.22818899154663,0
image_1477,-263.7312054634094,213.9284553527832,-158.99903297424316,456.58457720279694,1
image_1478,-229.5110034942627,221.4163818359375,-173.830908536911,389.1957941055298,0
image_1479,815.5786514282227,224.65823554992676,845.3767490386963,355.4304447174072,1
image_1480,-193.14767360687256,227.2614231109619,-105.2130389213562,375.5777325630188,1
image_1481,805.9923076629639,224.13958930969238,840.8053207397461,360.0983896255493,1
image_1482,-293.9716958999634,218.27618026733398,-148.25055241584778,458.83396887779236,0
image_1483,-173.024400472641,226.03069686889648,-101.42575979232788,375.1391091346741,0
image_1485,898.624906539917,217.1825828552246,947.6454734802246,418.0151643753052,0
image_1486,829.6753120422363,215.97872161865234,911.8927001953125,431.62157797813416,1
image_1487,858.3913421630859,215.6928768157959,925.3122425079346,432.26170325279236,0
image_1488,839.5365715026855,226.57646560668945,917.0080375671387,373.6097135543823,1
image_1489,-238.41402769088745,226.70380973815918,-127.47125387191772,398.1887617111206,1
image_1490,787.4148559570312,229.99164009094238,867.3227977752686,352.0833339691162,1
image_1491,-234.84299898147583,221.9305076599121,-156.268812417984,405.18693828582764,1
image_1492,-182.3101544380188,227.6749267578125,-95.00156879425049,363.421181678772,0
image_1493,-217.9503607749939,220.89458847045898,-169.73485350608826,386.00610399246216,1
image_1494,898.617353439331,218.09459114074707,1026.047601699829,439.444712638855,0
image_1495,-186.35333776474,229.23326873779297,-102.97084093093872,359.0579857826233,1
image_1497,-203.96485090255737,219.79566955566406,-151.90836668014526,401.8456497192383,1
image_1498,-158.83874416351318,225.4494800567627,-126.55673861503601,348.7358798980713,0
image_1499,839.4176959991455,219.5959415435791,915.5996417999268,408.5839595794678,1
image_1500,-176.9186568260193,228.46036338806152,-100.83045959472656,363.40624713897705,1
image_1502,797.5165271759033,222.23423385620117,910.6310749053955,407.5230278968811,1
image_1504,-203.48183870315552,217.25227737426758,-127.5387704372406,423.8320245742798,1
image_1505,-230.7775855064392,217.29627990722656,-180.82354545593262,413.441876411438,0
image_1506,-200.57719945907593,225.86026573181152,-132.31326341629028,361.72784948349,0
image_1508,835.404167175293,225.8379783630371,895.9733390808105,365.2708616256714,0
image_1509,-220.25645971298218,222.89890670776367,-110.05104660987854,405.56264781951904,1
image_1510,-296.81936502456665,216.90806770324707,-214.93942022323608,435.96932435035706,1
image_1511,842.7193450927734,221.60746955871582,916.8573188781738,388.9604606628418,1
image_1513,-289.1563153266907,220.80804252624512,-188.0712389945984,411.01616525650024,0
image_1515,-255.47892808914185,221.89794921875,-131.13698601722717,422.13371777534485,0
image_1516,-266.4569091796875,220.9436264038086,-140.78645825386047,439.87305426597595,1
image_1518,-275.71988582611084,217.95923614501953,-177.23669171333313,443.01943922042847,1
image_1519,-286.1000990867615,224.82403182983398,-170.49080729484558,414.1345729827881,0
image_1520,-255.48115968704224,220.5242862701416,-125.43771028518677,435.0478210449219,1
image_1521,-252.82785415649414,222.64336013793945,-140.0852644443512,430.11774921417236,1
image_1522,-306.85237169265747,223.56887245178223,-169.83773231506348,438.95463013648987,0
image_1523,-189.3714451789856,223.9677276611328,-126.4705753326416,373.606409072876,1
image_1524,802.7909088134766,228.5512580871582,890.7507133483887,367.835289478302,1
image_1526,851.0966777801514,214.5920696258545,928.2959747314453,449.2140939235687,1
image_1529,-165.79660892486572,227.61727714538574,-93.71962308883667,360.28929138183594,0
image_1530,847.9116725921631,216.13479042053223,948.5222339630127,452.76652777194977,0
image_1531,809.2912101745605,229.12446403503418,894.9286079406738,359.420606136322,1
image_1533,-260.53064346313477,224.5990695953369,-149.5821511745453,406.5462317466736,1
image_1534,883.1764125823975,220.31348609924316,924.245023727417,389.7979893684387,0
image_1535,-210.18856287002563,224.55249214172363,-149.35751080513,375.09022855758667,0
image_1536,-203.6524486541748,221.4581813812256,-146.08914256095886,395.1460781097412,0
image_1537,-259.0828514099121,223.7736930847168,-138.4123170375824,421.6203465461731,0
image_1539,-279.9749422073364,224.34246444702148,-154.42776560783386,418.10372734069824,0
image_1540,-230.82221746444702,215.54192924499512,-180.23646354675293,429.45358777046204,0
image_1541,883.0870628356934,218.75322723388672,981.8392181396484,440.1963391304016,0
image_1542,-172.83551931381226,221.2504711151123,-129.35575246810913,384.1362180709839,1
image_1543,-174.8318874835968,221.99548149108887,-137.08601832389832,378.5011329650879,1
image_1544,-178.3184266090393,223.18789863586426,-102.63928771018982,383.8837399482727,1
image_1546,877.1194267272949,215.83635711669922,998.8065719604492,454.8652991056442,0
image_1547,815.6637954711914,226.1060276031494,852.7859973907471,347.57736587524414,0
image_1549,-142.66232013702393,225.5817165374756,-112.99957752227783,347.81611824035645,1
image_1550,884.231014251709,215.06817245483398,946.0227584838867,434.4404330253601,0
image_1551,813.3154678344727,228.7713851928711,880.2560234069824,355.23931407928467,1
image_1552,-226.63855075836182,226.633056640625,-138.35734248161316,383.10786628723145,1
image_1553,835.3143882751465,220.33697509765625,899.6600246429443,397.2651877403259,1
image_1554,834.9411106109619,221.43234634399414,916.5297889709473,397.2233953475952,1
image_1555,-269.2234683036804,221.1739387512207,-173.6825180053711,402.55255126953125,0
image_1556,-252.13020086288452,221.24200248718262,-144.8333215713501,415.5395712852478,1
image_1557,-174.30081009864807,224.20055770874023,-111.19678974151611,366.6463556289673,0
image_1558,854.9001789093018,222.32853317260742,894.1659164428711,373.5576572418213,0
image_1559,-242.28050708770752,226.1793270111084,-149.4063377380371,386.00140476226807,0
image_1560,822.3333549499512,228.51108932495117,893.2149982452393,356.59745597839355,0
image_1561,801.2796020507812,221.21942901611328,944.884729385376,449.3488337993622,1
image_1562,820.6857490539551,227.26022148132324,924.0773105621338,389.79062938690186,0
image_1563,-287.92739152908325,215.5200710296631,-184.15637254714966,449.04312455654144,1
image_1564,-235.3953194618225,217.58192443847656,-182.90148496627808,414.71760654449463,1
image_1565,809.2634868621826,228.06476974487305,891.6110801696777,358.5676565170288,1
image_1566,831.3337326049805,222.8108730316162,916.01806640625,390.27196073532104,1
image_1568,807.246208190918,224.4610252380371,874.7929859161377,367.983998298645,1
image_1569,-228.3653998374939,227.12970161437988,-136.4156699180603,380.6404342651367,0
image_1570,-263.55881452560425,218.13739204406738,-153.0016565322876,456.6181262731552,1
image_1571,842.7178001403809,223.21625137329102,921.7315578460693,385.4595699310303,0
image_1572,-202.5522494316101,225.45342826843262,-89.60916459560394,399.8866286277771,1
image_1573,-285.53393840789795,217.16916465759277,-211.961932182312,429.1109230518341,0
image_1575,811.9140243530273,221.38754272460938,922.4877262115479,428.0351068973541,0
image_1576,-225.4711675643921,215.89440727233887,-139.66827750205994,433.8060441017151,1
image_1579,823.4389400482178,223.95539665222168,946.1268711090088,414.95930576324463,0
image_1580,-181.07580184936523,219.50195693969727,-119.21467423439026,399.2385640144348,1
image_1581,795.9959506988525,226.99139976501465,903.2637119293213,392.0178713798523,1
image_1582,-209.76076126098633,219.93528747558594,-94.57302689552307,425.80269718170166,1
image_1583,-240.47394275665283,217.45189094543457,-195.05365133285522,413.82823610305786,0
image_1584,813.0451011657715,223.58589553833008,912.5071620941162,406.0387077331543,1
image_1585,-162.47398495674133,225.0144329071045,-119.44950699806213,355.8461799621582,1
image_1586,-296.9326615333557,219.16252517700195,-193.88062477111816,439.50843834877014,0
image_1587,842.2433280944824,225.65169715881348,950.0454711914062,392.9920139312744,0
image_1588,834.0574836730957,222.9592170715332,907.6417636871338,382.16242694854736,0
image_1589,-147.87403464317322,228.12219047546387,-77.00475633144379,348.46406841278076,1
image_1590,-217.45962381362915,226.79956817626953,-123.08358907699585,376.9698848724365,0
image_1592,849.1823101043701,222.1594467163086,931.7974376678467,393.8773145675659,0
image_1593,834.6610450744629,225.57605171203613,928.0126476287842,389.4819321632385,0
image_1594,-218.28761100769043,222.46148490905762,-157.6145839691162,390.6817378997803,0
image_1596,-226.13935947418213,225.48115158081055,-146.10687732696533,371.5064253807068,0
image_1597,807.5704765319824,227.3482837677002,875.1958751678467,359.7335662841797,1
image_1599,873.3308601379395,218.27400588989258,941.8115615844727,419.4341423511505,0
image_1600,-190.49692153930664,223.81314659118652,-148.92784237861633,361.98269510269165,0
image_1601,-174.47255730628967,227.06644439697266,-104.66346502304077,354.55710315704346,0
image_1602,853.5892868041992,216.9541301727295,897.2034645080566,416.6256799697876,0
image_1605,-278.10258865356445,215.33790969848633,-201.65791511535645,440.50960326194763,1
image_1606,855.5402183532715,223.07943725585938,914.4466781616211,371.0900821685791,0
image_1607,-271.6335940361023,224.67723274230957,-157.61427283287048,416.8360152244568,0
image_1608,829.6466445922852,226.99220085144043,936.2883567810059,390.6482639312744,1
image_1609,873.151216506958,220.87527656555176,926.718578338623,392.4822726249695,0
image_1612,828.779411315918,225.95247650146484,885.6623268127441,361.7698850631714,0
image_1614,817.4430656433105,223.03294563293457,871.0990047454834,378.6684241294861,1
image_1616,-218.75609636306763,216.29915618896484,-128.36289525032043,438.14347290992737,1
image_1618,805.9023571014404,226.6506805419922,901.0287666320801,377.97057056427,1
image_1619,881.7669010162354,217.96432876586914,947.3954486846924,419.89749217033386,1
image_1620,-163.6078941822052,228.49212074279785,-100.4261326789856,350.1800813674927,0
image_1621,-237.56125688552856,222.38306427001953,-152.5057590007782,394.32012939453125,1
image_1622,-197.07316160202026,227.0021858215332,-122.64512300491333,358.6143627166748,0
image_1626,800.916109085083,227.91201972961426,892.2537803649902,370.073739528656,1
image_1628,835.5223560333252,224.09149551391602,865.9135437011719,358.9772834777832,0
image_1629,-155.85784435272217,225.5640926361084,-127.1627676486969,350.72826766967773,0
image_1630,-168.67446899414062,226.40288734436035,-110.25876760482788,354.6849479675293,0
image_1632,-288.51367950439453,222.97008895874023,-159.6044933795929,438.8248505592346,1
image_1633,-160.3579580783844,228.34884071350098,-92.53983736038208,353.8665237426758,1
image_1634,865.8501148223877,222.74486923217773,1001.107349395752,434.6050705909729,0
image_1635,-208.67594718933105,226.6473903656006,-115.80154180526733,374.3491234779358,1
image_1636,853.3347129821777,221.04567909240723,1005.3957939147949,455.6659063100815,1
image_1637,-252.48358726501465,217.1742000579834,-156.55452132225037,445.1601424217224,1
image_1638,850.138635635376,218.27818298339844,901.3406753540039,410.5649175643921,0
image_1639,788.2966804504395,220.53261184692383,940.6379127502441,454.42805433273315,1
image_1640,-278.23620557785034,216.10100173950195,-172.9199981689453,447.29808831214905,0
image_1641,-200.8318591117859,222.83736610412598,-121.6117537021637,396.77597427368164,1
image_1642,-215.05623579025269,224.92548370361328,-106.03764653205872,394.2809691429138,0
image_1644,-297.81562328338623,224.37044525146484,-174.9870800971985,412.66462230682373,0
image_1645,-217.0401692390442,219.26143074035645,-173.68418097496033,399.6578254699707,0
image_1646,840.2659606933594,225.34774208068848,885.8295249938965,357.9418935775757,0
image_1647,797.3989391326904,229.46466827392578,874.0493488311768,350.00683212280273,0
image_1649,798.585205078125,227.4570598602295,861.1314868927002,355.39031887054443,1
image_1650,-276.68659687042236,223.59805488586426,-152.50860214233398,421.5732934474945,1
image_1651,819.0338516235352,223.30211067199707,959.654130935669,441.03386068344116,1
image_1652,840.6088542938232,223.8139476776123,873.4143733978271,361.94209718704224,1
image_1654,-252.61359930038452,223.29736137390137,-140.24306416511536,421.4263262748718,1
image_1656,-153.9635717868805,225.80702209472656,-108.57266664505005,355.4346933364868,1
image_1657,817.3571491241455,221.59954452514648,862.6180744171143,381.96136140823364,1
image_1660,819.1612243652344,226.48276710510254,899.4867324829102,373.02230978012085,0
image_1661,-275.4815340042114,217.65199089050293,-182.63824224472046,430.94506764411926,0
image_1662,-167.70980715751648,226.5828456878662,-115.54744005203247,352.7352752685547,0
image_1663,-163.53545308113098,226.0811939239502,-106.28343343734741,354.6932592391968,1
image_1664,-180.84596872329712,223.4949722290039,-147.27129936218262,364.37885189056396,0
image_1666,-273.9962339401245,218.56050872802734,-187.49342679977417,417.09485912323,0
image_1667,-261.9468283653259,226.88668632507324,-153.39317321777344,394.9004020690918,0
image_1668,860.837516784668,220.5484619140625,952.1477222442627,410.31324768066406,1
image_1669,-225.36696910858154,218.1010570526123,-178.27571511268616,414.05966424942017,0
image_1670,847.5579643249512,221.12801933288574,962.9097747802734,432.7234079837799,1
image_1671,851.0318756103516,220.75565719604492,960.4011154174805,438.0992844104767,0
image_1672,-186.54579162597656,222.90877723693848,-116.55038237571716,383.2594361305237,1
image_1673,794.8247051239014,228.7311305999756,884.8259925842285,366.1908235549927,1
image_1675,834.5468044281006,223.7938632965088,878.4089469909668,364.5735445022583,0
image_1677,-170.4492437839508,229.09882926940918,-98.53885531425476,353.6489143371582,0
image_1678,-291.70108795166016,219.5091953277588,-160.27700901031494,439.0871670246124,0
image_1679,824.333381652832,223.04727935791016,934.0691184997559,406.43407249450684,1
image_1681,-321.0210871696472,222.46660614013672,-203.89562845230103,434.7997167110443,0
image_1682,862.2072887420654,215.7470359802246,910.1413249969482,426.2113764286041,0
image_1683,-146.93924188613892,224.2113437652588,-115.11028289794922,358.80658054351807,1
image_1685,823.0459213256836,221.9407501220703,957.1229839324951,439.053414106369,0
image_1688,-261.11167430877686,226.2415542602539,-161.25942707061768,396.25165605545044,0
image_1690,-264.5347309112549,221.5313949584961,-149.09700393676758,430.6898250579834,1
image_1693,822.9646396636963,224.11123657226562,905.390682220459,391.6786684989929,1
image_1696,849.5132732391357,223.84956741333008,920.8735942840576,389.46112537384033,0
image_1697,-238.74876737594604,226.73282051086426,-143.25318932533264,377.189754486084,0
image_1698,867.555742263794,222.20490837097168,995.2239990234375,434.6476104259491,1
image_1699,846.50954246521,221.1029281616211,985.1628398895264,441.9817283153534,0
image_1700,-242.58848905563354,215.54653549194336,-158.14926624298096,441.5305986404419,0
image_1701,-247.92501211166382,224.47304153442383,-144.9288296699524,407.2330632209778,0
image_1702,782.7509880065918,228.18304443359375,866.9009399414062,360.83661222457886,1
image_1703,-202.4315071105957,226.33370780944824,-104.29698944091797,387.93522024154663,1
image_1707,818.911714553833,222.89507293701172,857.2597503662109,369.1086449623108,1
image_1708,-265.5201530456543,219.6446075439453,-187.92524099349976,403.0911889076233,0
image_1709,-230.6173610687256,227.18254470825195,-134.6716010570526,381.748658657074,0
image_1710,868.498420715332,221.39706993103027,912.8369235992432,388.1974973678589,0
image_1711,828.3478546142578,221.29750633239746,900.0721836090088,393.05155897140503,0
image_1712,-183.80931615829468,227.09531211853027,-120.46435832977295,360.35173320770264,1
image_1713,-211.94324254989624,220.4960479736328,-170.381201505661,393.1033148765564,1
image_1714,822.551794052124,224.64135551452637,893.2984256744385,384.16746759414673,0
image_1715,896.8999671936035,218.12391662597656,965.0256729125977,419.55853605270386,1
image_1716,858.3678245544434,222.63137245178223,900.1291751861572,374.9901785850525,0
image_1717,818.22678565979,221.7866554260254,936.9664192199707,430.97142481803894,1
image_1723,-215.6504201889038,227.98746490478516,-128.1402611732483,369.4656934738159,0
image_1725,843.9255237579346,226.88036346435547,950.4063034057617,389.9904360771179,0
image_1726,-158.5110855102539,225.69269561767578,-111.57626867294312,357.1875991821289,1
image_1727,858.4507369995117,221.35881805419922,995.3046798706055,439.6181728839874,0
image_1728,872.9387855529785,220.48085594177246,997.8705883026123,447.31480741500854,0
image_1730,860.385103225708,214.23564338684082,916.5759658813477,443.84310269355774,0
image_1732,817.9783916473389,220.69998168945312,879.3491363525391,393.5796608924866,1
image_1734,-222.17848777770996,223.6415138244629,-91.47918462753296,423.9314308166504,1
image_1735,823.9746952056885,225.22517585754395,905.7445621490479,373.84482526779175,0
image_1736,-273.0893898010254,219.72388648986816,-141.47590398788452,453.5399624109268,1
image_1738,-201.42554998397827,224.06056785583496,-125.60073494911194,388.0694236755371,0
image_1739,-240.83117008209229,216.87734031677246,-163.58590006828308,433.4951868057251,1
image_1740,816.7630290985107,226.17589378356934,890.0887870788574,371.178738117218,1
image_1742,874.5065689086914,214.41929244995117,923.8375854492188,436.01377391815186,1
image_1743,-241.34072542190552,221.57010459899902,-171.370507478714,399.59444665908813,1
image_1744,818.5942268371582,222.36956024169922,947.8941249847412,430.6445243358612,0
image_1747,884.005880355835,218.5709228515625,1009.3120765686035,440.16759300231934,0
image_1748,-189.48776721954346,227.45932006835938,-95.86771845817566,371.6380181312561,0
image_1749,-209.7428011894226,221.83915519714355,-161.59389853477478,387.5568356513977,0
image_1750,853.0025482177734,220.0200309753418,925.7441425323486,402.45176458358765,0
image_1751,-242.3045825958252,222.76343727111816,-121.48533582687378,422.23447585105896,1
image_1752,869.4062519073486,218.51069831848145,927.3417091369629,411.678484916687,1
image_1754,-283.31392765045166,221.877779006958,-176.2638223171234,408.2661142349243,0
image_1756,801.5827560424805,225.9529628753662,906.5209865570068,392.47793102264404,1
image_1757,797.1457386016846,228.08711433410645,868.0670356750488,357.65424633026123,1
image_1758,864.0117073059082,218.46529388427734,928.5046291351318,416.3255515098572,0
image_1759,-199.53914165496826,224.51615715026855,-144.1022264957428,369.74482917785645,1
image_1761,840.9713172912598,225.57974243164062,890.9524154663086,354.16568660736084,0
image_1762,805.9868144989014,225.07500076293945,861.9839572906494,361.0792484283447,1
image_1764,-195.13879537582397,229.3232765197754,-111.10700011253357,359.30420541763306,0
image_1765,-174.52950596809387,222.1077766418457,-138.7123167514801,375.8057918548584,0
image_1766,792.1952819824219,228.11489486694336,883.0957317352295,367.61156463623047,1
image_1767,-234.2187738418579,225.75060272216797,-137.64196515083313,389.45239210128784,1
image_1768,841.0620403289795,219.15377044677734,899.6996784210205,405.51368856430054,1
image_1770,830.6205654144287,216.3070526123047,953.3299541473389,452.3128249645233,1
image_1772,822.2568798065186,226.0442008972168,893.8116073608398,376.2998905181885,1
image_1774,826.8485641479492,225.96824073791504,923.241662979126,379.70600986480713,0
image_1776,856.3852214813232,218.19049263000488,972.0011329650879,451.2315853834152,0
image_1778,801.5364074707031,227.27346801757812,869.8614120483398,362.5852265357971,0
image_1779,879.9678897857666,221.25773811340332,983.7308406829834,410.7576575279236,0
image_1780,871.743335723877,213.1960620880127,925.0045394897461,447.8296341896057,0
image_1781,-174.85399961471558,228.42726135253906,-103.95193934440613,348.5571804046631,0
image_1782,848.9641284942627,216.05159187316895,924.1394519805908,438.51915740966797,1
image_1783,815.6966686248779,225.75260543823242,881.4288997650146,369.92889308929443,0
image_1785,842.1339797973633,220.85873985290527,881.5270900726318,386.31329917907715,1
image_1787,840.5599308013916,218.52797889709473,957.6150512695312,450.00635945796967,0
image_1788,800.9483814239502,220.4166259765625,941.0165977478027,446.20016717910767,1
image_1790,-172.85531401634216,229.52812576293945,-94.31662917137146,355.5774440765381,1
image_1791,830.9517002105713,224.543794631958,874.8437118530273,359.3586149215698,0
image_1792,839.0697383880615,219.85992813110352,940.6089019775391,419.981924533844,0
image_1793,802.9399967193604,224.4170799255371,878.4667110443115,385.78184270858765,1
image_1794,820.8357810974121,226.23597526550293,886.2328433990479,367.3101487159729,1
image_1795,790.9925365447998,227.32980155944824,880.1032447814941,374.65465927124023,1
image_1796,839.1442394256592,225.47125244140625,905.1490688323975,371.32572317123413,0
image_1797,819.5052337646484,227.90798568725586,897.1753978729248,368.71396684646606,1
image_1798,836.9032859802246,222.57498168945312,945.5917167663574,402.5217237472534,0
image_1799,-204.6504020690918,226.26678848266602,-129.17078733444214,375.88000679016113,1
image_1800,883.5125255584717,220.25775337219238,953.710355758667,399.73320627212524,0
image_1802,-201.79661750793457,227.30013275146484,-106.79569244384766,376.34498739242554,0
image_1803,800.8014392852783,222.64398956298828,872.5098037719727,385.85335397720337,1
image_1804,-226.97951316833496,224.90325355529785,-121.8025553226471,402.89108180999756,1
image_1810,-229.14875507354736,221.22091674804688,-168.95488858222961,400.7588472366333,0
image_1811,834.838285446167,226.2002410888672,896.4216327667236,355.3167190551758,0
image_1815,825.3087615966797,226.0998477935791,931.3434791564941,397.41023445129395,0
image_1818,-176.9723117351532,229.20005226135254,-101.71539545059204,355.7395353317261,0
image_1821,825.2959728240967,222.8555908203125,954.9929237365723,426.76376485824585,0
image_1826,-227.86086559295654,226.01247215270996,-125.84832429885864,386.661235332489,0
image_1831,819.3985462188721,225.11193656921387,856.4231586456299,352.3588933944702,1
image_1832,823.4483814239502,216.868013381958,880.8195877075195,419.66824555397034,1
image_1840,-224.01052236557007,220.56116485595703,-143.7793743610382,413.07267570495605,1
image_1842,822.586727142334,223.52950477600098,917.7093601226807,403.9180030822754,1
image_1845,-273.7561011314392,217.56922149658203,-179.36926245689392,442.5056531429291,1
image_1846,813.8059902191162,218.91779327392578,911.076021194458,424.47393798828125,1
image_1847,-207.455735206604,215.44617080688477,-139.10199880599976,436.11920976638794,1
image_1850,-210.62614917755127,225.10661506652832,-114.63350415229797,394.21759033203125,1
image_1852,-302.6795196533203,218.03076171875,-215.78429460525513,424.19607186317444,0
image_1853,-236.6317105293274,213.31702613830566,-178.54819536209106,447.4682619571686,0
image_1856,-220.15642404556274,217.04253578186035,-173.90536665916443,417.64529848098755,1
image_1858,837.8660488128662,224.48937797546387,903.5458374023438,377.90310764312744,1
image_1859,-294.87499952316284,222.38326454162598,-187.40729570388794,420.3411831855774,1
image_1860,813.9389419555664,226.98848152160645,900.3811740875244,375.74211263656616,1
image_1861,846.082706451416,221.09646224975586,885.1616764068604,384.3118920326233,1
image_1863,-210.5462408065796,216.47319221496582,-162.88675546646118,421.76495337486267,0
image_1864,838.3364009857178,221.04161643981934,931.4696502685547,403.67788457870483,0
image_1865,827.2897338867188,226.33696937561035,895.2431774139404,367.31449031829834,1
image_1866,-213.53310585021973,221.293701171875,-119.73275899887085,405.03347301483154,1
image_1867,858.8960266113281,221.09835052490234,898.7290191650391,384.3942680358887,0
image_1868,-159.9146318435669,224.8462619781494,-128.81162881851196,353.7456169128418,0
image_1870,-189.28190231323242,229.04438400268555,-115.03633975982666,355.7442846298218,0
image_1871,-160.19470810890198,224.98791122436523,-121.1683738231659,355.59704208374023,0
image_1872,-189.37689542770386,226.98410415649414,-106.12297296524048,361.7060270309448,0
image_1873,821.585168838501,220.61063194274902,977.6718807220459,463.29230630397797,0
image_1875,-227.59798765182495,227.2032012939453,-126.55141711235046,383.8864507675171,1
image_1877,-160.81332206726074,228.3238353729248,-87.85108387470245,347.155837059021,0
image_1878,866.3017559051514,213.90159034729004,927.5572299957275,444.74631690979004,1
image_1879,-201.0491394996643,226.94522285461426,-106.80336356163025,376.45898485183716,0
image_1880,800.2476596832275,227.17004203796387,863.4802436828613,359.3498315811157,0
image_1882,811.6242599487305,226.0130157470703,883.9990997314453,377.1727385520935,1
image_1883,-162.51137495040894,227.32691192626953,-110.15835642814636,352.83801460266113,0
image_1884,-195.29994249343872,227.01860809326172,-100.22918343544006,386.77801513671875,0
image_1886,-247.74030447006226,220.839599609375,-153.17124724388123,403.4087266921997,1
image_1888,-210.59533596038818,221.76259422302246,-174.77845788002014,379.09867906570435,0
image_1892,-178.8811755180359,221.64406204223633,-128.4068727493286,383.3639135360718,1
image_1893,795.7157135009766,228.49326515197754,869.8051929473877,360.45225524902344,1
image_1894,-188.7340235710144,227.98797988891602,-94.5343279838562,379.45639276504517,1
image_1898,-208.98598909378052,220.2671661376953,-164.7026002407074,391.8649568557739,1
image_1901,860.0677871704102,219.76276779174805,898.2401275634766,394.98249197006226,0
image_1902,-190.16902685165405,229.4129981994629,-112.2812283039093,350.86795711517334,0
image_1903,800.8049583435059,228.4784164428711,888.9952182769775,364.99080324172974,1
image_1904,-157.62651443481445,222.33285331726074,-116.88310503959656,376.82461643218994,1
image_1907,871.0744571685791,220.07175827026367,908.3846282958984,390.6728615760803,1
image_1910,-293.3942699432373,222.4329891204834,-171.97547435760498,422.08114647865295,0
image_1911,780.6422138214111,226.11501121520996,867.3091506958008,372.1320095062256,1
image_1912,841.5990829467773,226.87841796875,938.3603954315186,378.7722291946411,0
image_1913,807.7662563323975,225.33166313171387,870.8407402038574,370.4047598838806,1
image_1915,-134.9173879623413,225.77583694458008,-107.5015640258789,347.58187198638916,1
image_1917,906.6041564941406,217.0569839477539,996.2211799621582,440.6725420951843,1
image_1920,-204.14889335632324,225.91259384155273,-121.27749681472778,369.8586263656616,0
image_1921,-232.7850580215454,216.16099739074707,-156.2498116493225,443.0835118293762,1
image_1924,850.8350658416748,222.93152236938477,897.0595264434814,378.2448425292969,0
image_1925,821.185884475708,228.14888381958008,896.2521171569824,363.0743684768677,0
image_1926,-258.05846214294434,218.67683792114258,-168.19296956062317,419.49575448036194,0
image_1929,-200.0798749923706,229.46518325805664,-114.72364783287048,362.0742335319519,1
image_1930,-151.36491894721985,225.2853717803955,-82.70581305027008,365.5929841995239,1
image_1931,878.0918025970459,219.49145698547363,932.5827884674072,403.92955446243286,1
image_1933,837.213134765625,223.86656188964844,954.9264049530029,416.907612323761,0
image_1934,843.8638973236084,220.67320251464844,905.4715347290039,398.487566947937,0
image_1936,-300.9586572647095,221.58844375610352,-159.5914900302887,444.2746021747589,1
image_1937,-329.8551678657532,222.41785430908203,-201.8230962753296,426.7380406856537,0
image_1938,-187.9924464225769,227.95630836486816,-120.0826370716095,348.668345451355,0
image_1941,-161.70997381210327,226.00417518615723,-111.9260823726654,352.52304458618164,1
image_1943,804.3435859680176,221.38350868225098,899.4088840484619,403.15842294692993,1
image_1947,-219.9209475517273,219.45414924621582,-136.29563570022583,415.47143602371216,1
