id,xmin,ymin,xmax,ymax,direction,split,image_path
image_1709,-230.6173610687256,227.18254470825195,-134.6716010570526,381.748658657074,0,train,data\train_data\image_1709.png
image_1710,868.498420715332,221.39706993103027,912.8369235992432,388.1974973678589,0,train,data\train_data\image_1710.png
image_1711,828.3478546142578,221.29750633239743,900.0721836090088,393.051558971405,0,val,data\train_data\image_1711.png
image_1712,-183.80931615829468,227.09531211853027,-120.46435832977296,360.3517332077026,1,train,data\train_data\image_1712.png
image_1713,-211.94324254989624,220.4960479736328,-170.381201505661,393.1033148765564,1,train,data\train_data\image_1713.png
image_1714,822.551794052124,224.6413555145264,893.2984256744385,384.16746759414673,0,train,data\train_data\image_1714.png
image_1715,896.8999671936035,218.12391662597656,965.0256729125977,419.5585360527039,1,val,data\train_data\image_1715.png
image_1716,858.3678245544434,222.63137245178223,900.1291751861572,374.9901785850525,0,val,data\train_data\image_1716.png
image_1717,818.22678565979,221.7866554260254,936.9664192199708,430.9714248180389,1,val,data\train_data\image_1717.png
image_1723,-215.6504201889038,227.9874649047852,-128.1402611732483,369.4656934738159,0,train,data\train_data\image_1723.png
image_1725,843.9255237579346,226.88036346435547,950.4063034057616,389.9904360771179,0,train,data\train_data\image_1725.png
image_1726,-158.5110855102539,225.69269561767575,-111.57626867294312,357.1875991821289,1,train,data\train_data\image_1726.png
image_1727,858.4507369995117,221.3588180541992,995.3046798706056,439.6181728839874,0,train,data\train_data\image_1727.png
image_1728,872.9387855529785,220.4808559417725,997.8705883026124,447.3148074150085,0,train,data\train_data\image_1728.png
image_1730,860.385103225708,214.2356433868408,916.5759658813477,443.84310269355774,0,train,data\train_data\image_1730.png
image_1732,817.9783916473389,220.69998168945312,879.3491363525391,393.5796608924866,1,train,data\train_data\image_1732.png
image_1734,-222.17848777771,223.6415138244629,-91.47918462753296,423.9314308166504,1,train,data\train_data\image_1734.png
image_1735,823.9746952056885,225.22517585754397,905.744562149048,373.84482526779175,0,train,data\train_data\image_1735.png
image_1736,-273.0893898010254,219.72388648986816,-141.47590398788452,453.5399624109268,1,train,data\train_data\image_1736.png
image_1738,-201.42554998397827,224.06056785583496,-125.60073494911194,388.0694236755371,0,train,data\train_data\image_1738.png
image_1739,-240.83117008209229,216.8773403167725,-163.58590006828308,433.4951868057251,1,train,data\train_data\image_1739.png
image_1740,816.7630290985107,226.1758937835693,890.0887870788574,371.178738117218,1,train,data\train_data\image_1740.png
image_1742,874.5065689086914,214.4192924499512,923.8375854492188,436.0137739181519,1,val,data\train_data\image_1742.png
image_1743,-241.34072542190552,221.57010459899905,-171.370507478714,399.5944466590881,1,train,data\train_data\image_1743.png
image_1744,818.5942268371582,222.3695602416992,947.8941249847412,430.6445243358612,0,train,data\train_data\image_1744.png
image_1747,884.005880355835,218.5709228515625,1009.3120765686036,440.16759300231934,0,train,data\train_data\image_1747.png
image_1748,-189.48776721954343,227.45932006835935,-95.86771845817566,371.6380181312561,0,train,data\train_data\image_1748.png
image_1749,-209.7428011894226,221.83915519714355,-161.59389853477478,387.5568356513977,0,val,data\train_data\image_1749.png
image_1750,853.0025482177734,220.0200309753418,925.7441425323486,402.4517645835877,0,train,data\train_data\image_1750.png
image_1751,-242.3045825958252,222.76343727111816,-121.48533582687378,422.23447585105896,1,train,data\train_data\image_1751.png
image_1752,869.4062519073486,218.51069831848145,927.3417091369628,411.678484916687,1,train,data\train_data\image_1752.png
image_1754,-283.31392765045166,221.877779006958,-176.2638223171234,408.2661142349243,0,train,data\train_data\image_1754.png
image_1756,801.5827560424805,225.9529628753662,906.5209865570068,392.477931022644,1,train,data\train_data\image_1756.png
image_1757,797.1457386016846,228.08711433410645,868.0670356750488,357.65424633026123,1,train,data\train_data\image_1757.png
image_1758,864.0117073059082,218.46529388427732,928.5046291351318,416.3255515098572,0,train,data\train_data\image_1758.png
image_1759,-199.53914165496823,224.51615715026853,-144.1022264957428,369.7448291778565,1,val,data\train_data\image_1759.png
image_1761,840.9713172912598,225.57974243164065,890.9524154663086,354.16568660736084,0,train,data\train_data\image_1761.png
image_1762,805.9868144989014,225.07500076293945,861.9839572906494,361.0792484283447,1,train,data\train_data\image_1762.png
image_1764,-195.138795375824,229.3232765197754,-111.10700011253356,359.30420541763306,0,train,data\train_data\image_1764.png
image_1765,-174.52950596809387,222.1077766418457,-138.7123167514801,375.8057918548584,0,train,data\train_data\image_1765.png
image_1766,792.1952819824219,228.11489486694336,883.0957317352295,367.61156463623047,1,train,data\train_data\image_1766.png
image_1767,-234.2187738418579,225.750602722168,-137.64196515083313,389.45239210128784,1,train,data\train_data\image_1767.png
image_1768,841.0620403289795,219.15377044677732,899.6996784210205,405.5136885643005,1,train,data\train_data\image_1768.png
image_1770,830.6205654144287,216.3070526123047,953.3299541473388,452.3128249645233,1,val,data\train_data\image_1770.png
image_1772,822.2568798065186,226.0442008972168,893.8116073608398,376.2998905181885,1,train,data\train_data\image_1772.png
image_1774,826.8485641479492,225.96824073791504,923.241662979126,379.70600986480713,0,val,data\train_data\image_1774.png
image_1776,856.3852214813232,218.19049263000488,972.001132965088,451.2315853834152,0,train,data\train_data\image_1776.png
image_1778,801.5364074707031,227.27346801757807,869.8614120483398,362.5852265357971,0,val,data\train_data\image_1778.png
image_1779,879.9678897857666,221.2577381134033,983.7308406829834,410.7576575279236,0,train,data\train_data\image_1779.png
image_1780,871.743335723877,213.1960620880127,925.004539489746,447.8296341896057,0,train,data\train_data\image_1780.png
image_1781,-174.85399961471558,228.42726135253903,-103.95193934440611,348.5571804046631,0,val,data\train_data\image_1781.png
image_1782,848.9641284942627,216.05159187316892,924.1394519805908,438.519157409668,1,train,data\train_data\image_1782.png
image_1783,815.6966686248779,225.7526054382324,881.4288997650146,369.9288930892944,0,train,data\train_data\image_1783.png
image_1785,842.1339797973633,220.85873985290527,881.5270900726318,386.3132991790772,1,val,data\train_data\image_1785.png
image_1787,840.5599308013916,218.52797889709475,957.6150512695312,450.00635945796967,0,train,data\train_data\image_1787.png
image_1788,800.9483814239502,220.4166259765625,941.0165977478028,446.20016717910767,1,val,data\train_data\image_1788.png
image_1790,-172.85531401634216,229.52812576293945,-94.31662917137146,355.5774440765381,1,train,data\train_data\image_1790.png
image_1791,830.9517002105713,224.543794631958,874.8437118530273,359.3586149215698,0,train,data\train_data\image_1791.png
image_1792,839.0697383880615,219.85992813110352,940.6089019775392,419.981924533844,0,val,data\train_data\image_1792.png
image_1793,802.9399967193604,224.4170799255371,878.4667110443115,385.7818427085877,1,train,data\train_data\image_1793.png
image_1794,820.8357810974121,226.23597526550293,886.2328433990479,367.3101487159729,1,train,data\train_data\image_1794.png
image_1795,790.9925365447998,227.32980155944824,880.1032447814941,374.6546592712402,1,val,data\train_data\image_1795.png
image_1796,839.1442394256592,225.47125244140625,905.1490688323976,371.3257231712341,0,train,data\train_data\image_1796.png
image_1797,819.5052337646484,227.90798568725583,897.1753978729248,368.71396684646606,1,train,data\train_data\image_1797.png
image_1798,836.9032859802246,222.57498168945312,945.5917167663574,402.5217237472534,0,train,data\train_data\image_1798.png
image_1799,-204.6504020690918,226.266788482666,-129.17078733444214,375.88000679016113,1,train,data\train_data\image_1799.png
image_1800,883.5125255584717,220.2577533721924,953.710355758667,399.7332062721253,0,train,data\train_data\image_1800.png
image_1802,-201.79661750793457,227.30013275146484,-106.79569244384766,376.3449873924256,0,train,data\train_data\image_1802.png
image_1803,800.8014392852783,222.64398956298828,872.5098037719727,385.85335397720337,1,train,data\train_data\image_1803.png
image_1804,-226.97951316833496,224.90325355529785,-121.8025553226471,402.8910818099976,1,val,data\train_data\image_1804.png
image_1810,-229.14875507354736,221.22091674804688,-168.9548885822296,400.7588472366333,0,train,data\train_data\image_1810.png
image_1811,834.838285446167,226.2002410888672,896.4216327667236,355.3167190551758,0,train,data\train_data\image_1811.png
image_1815,825.3087615966797,226.0998477935791,931.343479156494,397.410234451294,0,train,data\train_data\image_1815.png
image_1818,-176.9723117351532,229.2000522613525,-101.71539545059204,355.7395353317261,0,val,data\train_data\image_1818.png
image_1821,825.2959728240967,222.8555908203125,954.9929237365724,426.76376485824585,0,val,data\train_data\image_1821.png
image_1826,-227.86086559295651,226.01247215271,-125.84832429885864,386.661235332489,0,val,data\train_data\image_1826.png
image_1831,819.3985462188721,225.11193656921387,856.4231586456299,352.3588933944702,1,train,data\train_data\image_1831.png
image_1832,823.4483814239502,216.868013381958,880.8195877075195,419.6682455539704,1,train,data\train_data\image_1832.png
image_1840,-224.01052236557007,220.56116485595703,-143.7793743610382,413.07267570495605,1,train,data\train_data\image_1840.png
image_1842,822.586727142334,223.52950477600095,917.7093601226808,403.9180030822754,1,train,data\train_data\image_1842.png
image_1845,-273.7561011314392,217.56922149658203,-179.36926245689392,442.5056531429291,1,train,data\train_data\image_1845.png
image_1846,813.8059902191162,218.91779327392575,911.076021194458,424.4739379882813,1,train,data\train_data\image_1846.png
image_1847,-207.455735206604,215.4461708068848,-139.10199880599976,436.119209766388,1,train,data\train_data\image_1847.png
image_1850,-210.62614917755127,225.10661506652832,-114.63350415229796,394.2175903320313,1,val,data\train_data\image_1850.png
image_1852,-302.6795196533203,218.03076171875,-215.78429460525516,424.1960718631744,0,val,data\train_data\image_1852.png
image_1853,-236.6317105293274,213.3170261383057,-178.54819536209106,447.4682619571686,0,val,data\train_data\image_1853.png
image_1856,-220.15642404556277,217.04253578186035,-173.90536665916443,417.6452984809876,1,train,data\train_data\image_1856.png
image_1858,837.8660488128662,224.48937797546387,903.5458374023438,377.9031076431274,1,val,data\train_data\image_1858.png
image_1859,-294.87499952316284,222.383264541626,-187.40729570388797,420.3411831855774,1,train,data\train_data\image_1859.png
image_1860,813.9389419555664,226.98848152160645,900.3811740875244,375.74211263656616,1,train,data\train_data\image_1860.png
image_1861,846.082706451416,221.09646224975583,885.1616764068604,384.3118920326233,1,train,data\train_data\image_1861.png
image_1863,-210.5462408065796,216.47319221496585,-162.88675546646118,421.7649533748626,0,train,data\train_data\image_1863.png
image_1864,838.3364009857178,221.0416164398193,931.4696502685548,403.6778845787048,0,train,data\train_data\image_1864.png
image_1865,827.2897338867188,226.33696937561035,895.2431774139404,367.3144903182984,1,train,data\train_data\image_1865.png
image_1866,-213.53310585021973,221.293701171875,-119.73275899887084,405.03347301483154,1,train,data\train_data\image_1866.png
image_1867,858.8960266113281,221.09835052490237,898.7290191650391,384.3942680358887,0,train,data\train_data\image_1867.png
image_1868,-159.9146318435669,224.8462619781494,-128.81162881851196,353.7456169128418,0,train,data\train_data\image_1868.png
image_1870,-189.2819023132324,229.04438400268555,-115.03633975982666,355.7442846298218,0,train,data\train_data\image_1870.png
image_1871,-160.19470810890198,224.98791122436523,-121.1683738231659,355.59704208374023,0,train,data\train_data\image_1871.png
image_1872,-189.37689542770383,226.9841041564941,-106.12297296524048,361.7060270309448,0,train,data\train_data\image_1872.png
image_1873,821.585168838501,220.61063194274905,977.671880722046,463.292306303978,0,train,data\train_data\image_1873.png
image_1875,-227.59798765182492,227.2032012939453,-126.55141711235046,383.8864507675171,1,train,data\train_data\image_1875.png
image_1877,-160.81332206726074,228.3238353729248,-87.85108387470245,347.155837059021,0,train,data\train_data\image_1877.png
image_1878,866.3017559051514,213.90159034729004,927.5572299957277,444.7463169097901,1,train,data\train_data\image_1878.png
image_1879,-201.0491394996643,226.94522285461423,-106.80336356163023,376.4589848518372,0,train,data\train_data\image_1879.png
image_1880,800.2476596832275,227.17004203796387,863.4802436828613,359.3498315811157,0,train,data\train_data\image_1880.png
image_1882,811.6242599487305,226.0130157470703,883.9990997314453,377.1727385520935,1,train,data\train_data\image_1882.png
image_1883,-162.51137495040894,227.32691192626956,-110.15835642814636,352.83801460266113,0,train,data\train_data\image_1883.png
image_1884,-195.29994249343872,227.0186080932617,-100.22918343544006,386.7780151367188,0,train,data\train_data\image_1884.png
image_1886,-247.74030447006223,220.839599609375,-153.17124724388125,403.4087266921997,1,val,data\train_data\image_1886.png
image_1888,-210.59533596038816,221.7625942230225,-174.77845788002014,379.0986790657044,0,train,data\train_data\image_1888.png
image_1892,-178.8811755180359,221.64406204223636,-128.4068727493286,383.3639135360718,1,train,data\train_data\image_1892.png
image_1893,795.7157135009766,228.49326515197757,869.8051929473877,360.4522552490234,1,train,data\train_data\image_1893.png
image_1894,-188.7340235710144,227.987979888916,-94.5343279838562,379.4563927650452,1,train,data\train_data\image_1894.png
image_1898,-208.9859890937805,220.2671661376953,-164.7026002407074,391.8649568557739,1,train,data\train_data\image_1898.png
image_1901,860.0677871704102,219.76276779174805,898.2401275634766,394.9824919700623,0,train,data\train_data\image_1901.png
image_1902,-190.16902685165405,229.4129981994629,-112.2812283039093,350.86795711517334,0,train,data\train_data\image_1902.png
image_1903,800.8049583435059,228.4784164428711,888.9952182769775,364.99080324172974,1,val,data\train_data\image_1903.png
image_1904,-157.62651443481445,222.33285331726077,-116.88310503959656,376.82461643218994,1,train,data\train_data\image_1904.png
image_1907,871.0744571685791,220.07175827026367,908.3846282958984,390.6728615760803,1,train,data\train_data\image_1907.png
image_1910,-293.3942699432373,222.4329891204834,-171.97547435760498,422.08114647865295,0,val,data\train_data\image_1910.png
image_1911,780.6422138214111,226.11501121521,867.3091506958008,372.1320095062256,1,train,data\train_data\image_1911.png
image_1912,841.5990829467773,226.87841796875,938.3603954315186,378.7722291946411,0,train,data\train_data\image_1912.png
image_1913,807.7662563323975,225.33166313171387,870.8407402038574,370.4047598838806,1,train,data\train_data\image_1913.png
image_1915,-134.9173879623413,225.77583694458008,-107.5015640258789,347.5818719863892,1,train,data\train_data\image_1915.png
image_1917,906.6041564941406,217.0569839477539,996.2211799621582,440.6725420951843,1,train,data\train_data\image_1917.png
image_1920,-204.14889335632324,225.91259384155276,-121.27749681472778,369.8586263656616,0,train,data\train_data\image_1920.png
image_1921,-232.7850580215454,216.16099739074707,-156.2498116493225,443.0835118293762,1,train,data\train_data\image_1921.png
image_1924,850.8350658416748,222.9315223693848,897.0595264434814,378.2448425292969,0,train,data\train_data\image_1924.png
image_1925,821.185884475708,228.14888381958008,896.2521171569824,363.0743684768677,0,train,data\train_data\image_1925.png
image_1926,-258.05846214294434,218.67683792114255,-168.19296956062317,419.49575448036194,0,val,data\train_data\image_1926.png
image_1929,-200.0798749923706,229.46518325805664,-114.72364783287048,362.0742335319519,1,train,data\train_data\image_1929.png
image_1930,-151.36491894721985,225.2853717803955,-82.70581305027008,365.5929841995239,1,train,data\train_data\image_1930.png
image_1931,878.0918025970459,219.49145698547363,932.5827884674072,403.92955446243286,1,train,data\train_data\image_1931.png
image_1933,837.213134765625,223.86656188964844,954.9264049530028,416.907612323761,0,val,data\train_data\image_1933.png
image_1934,843.8638973236084,220.67320251464844,905.471534729004,398.487566947937,0,val,data\train_data\image_1934.png
image_1936,-300.9586572647095,221.58844375610352,-159.5914900302887,444.2746021747589,1,train,data\train_data\image_1936.png
image_1937,-329.8551678657532,222.41785430908203,-201.8230962753296,426.7380406856537,0,val,data\train_data\image_1937.png
image_1938,-187.9924464225769,227.95630836486816,-120.0826370716095,348.668345451355,0,train,data\train_data\image_1938.png
image_1941,-161.70997381210327,226.00417518615723,-111.9260823726654,352.52304458618164,1,val,data\train_data\image_1941.png
image_1943,804.3435859680176,221.38350868225095,899.4088840484619,403.15842294692993,1,train,data\train_data\image_1943.png
image_1947,-219.9209475517273,219.45414924621585,-136.29563570022583,415.47143602371216,1,val,data\train_data\image_1947.png
image_1948,-245.989830493927,223.02667999267575,-128.5866343975067,420.3243854045868,0,val,data\train_data\image_1948.png
image_1954,812.9013347625732,224.59094429016116,863.3089256286621,365.7562198638916,0,train,data\train_data\image_1954.png
image_1955,-237.68187046051025,217.2206344604492,-165.2055037021637,423.216468334198,0,train,data\train_data\image_1955.png
image_1957,865.1063060760498,212.14583778381348,927.845106124878,451.0552533864975,0,train,data\train_data\image_1957.png
image_1960,854.3063163757324,222.11530113220212,888.8260459899902,378.7966408729553,1,train,data\train_data\image_1960.png
image_1962,821.7129707336426,225.73535346984863,918.1063270568848,382.2055282592773,1,train,data\train_data\image_1962.png
image_1964,827.7844619750977,227.62022399902344,911.2830448150636,364.7296133041382,0,train,data\train_data\image_1964.png
image_1965,830.7109451293945,221.4449920654297,922.034969329834,402.12899827957153,0,train,data\train_data\image_1965.png
image_1967,813.5665225982666,222.7433815002441,850.6107044219971,370.3573026657105,1,train,data\train_data\image_1967.png
image_1968,890.1179695129395,219.6900119781494,986.1553001403807,432.4811329841614,0,train,data\train_data\image_1968.png
image_1971,917.1155834197998,215.45392417907715,981.4722919464112,441.2428834438324,1,train,data\train_data\image_1971.png
image_1972,807.2867202758789,229.4872989654541,887.1008491516113,351.8921890258789,1,train,data\train_data\image_1972.png
image_1973,-201.26856565475464,220.0474395751953,-159.2148756980896,393.7592759132385,1,train,data\train_data\image_1973.png
image_1974,-260.36569833755493,218.72012519836423,-117.82518267631532,456.1293544769287,1,train,data\train_data\image_1974.png
image_1975,-205.4711365699768,222.98917198181152,-146.88979268074036,378.1177701950073,1,train,data\train_data\image_1975.png
image_1978,-160.9620237350464,223.7847080230713,-120.7099950313568,365.1855530738831,0,train,data\train_data\image_1978.png
image_1979,-163.8102829456329,223.7174453735352,-123.3543312549591,366.4300622940064,0,train,data\train_data\image_1979.png
image_1982,-286.09132289886475,216.67374992370603,-233.51543426513672,421.1667206287384,0,train,data\train_data\image_1982.png
image_1984,-216.40459299087524,218.303674697876,-169.48686718940735,406.72284984588623,1,train,data\train_data\image_1984.png
image_1985,-170.06051659584045,222.9678001403809,-130.25600910186768,371.7723717689514,0,val,data\train_data\image_1985.png
image_1986,-184.59651231765747,222.42288970947263,-151.41040921211243,373.5159721374512,1,train,data\train_data\image_1986.png
image_1987,-157.26245284080505,224.6192111968994,-126.24348878860474,356.8247928619385,1,train,data\train_data\image_1987.png
image_1988,-231.59351348876956,223.6404838562012,-139.1939127445221,398.76187467575073,0,val,data\train_data\image_1988.png
image_1989,-155.65183997154236,228.7677230834961,-78.75704348087311,351.49951362609863,1,train,data\train_data\image_1989.png
image_1990,847.0156002044678,220.8398284912109,1000.8520889282228,456.6952129602432,1,train,data\train_data\image_1990.png
image_1991,-219.63489532470703,221.7576160430908,-97.93439269065856,420.505970954895,1,train,data\train_data\image_1991.png
image_1993,832.4830055236816,227.33746910095212,916.2460327148438,360.8681049346924,0,val,data\train_data\image_1993.png
image_1996,810.8892917633057,225.8911361694336,917.450065612793,393.2112112045288,0,train,data\train_data\image_1996.png
image_1997,819.6574974060059,227.84839057922363,898.4328174591064,365.7615485191345,0,train,data\train_data\image_1997.png
image_1998,827.7430057525635,227.2724666595459,931.0267639160156,389.6336379051209,0,train,data\train_data\image_1998.png
image_1999,831.8273448944092,217.40579986572263,926.500997543335,432.8848555088043,1,train,data\train_data\image_1999.png
image_2000,863.6016082763672,221.0970344543457,998.5594654083252,436.8277814388275,1,train,data\train_data\image_2000.png
image_2002,822.456521987915,228.1854476928711,909.8595428466796,363.9556136131287,0,train,data\train_data\image_2002.png
image_2004,-199.03613090515137,227.52294921875,-121.26544833183289,368.0580344200134,1,train,data\train_data\image_2004.png
image_2007,-332.8625679016113,221.60043144226077,-196.00431203842163,437.3563446998596,0,val,data\train_data\image_2007.png
image_2008,894.7833824157715,217.60721588134768,996.232852935791,436.5126469135285,0,val,data\train_data\image_2008.png
image_2009,-164.43474411964417,228.95984077453613,-86.34590864181519,354.74467182159424,1,val,data\train_data\image_2009.png
image_2020,802.4203777313232,226.8871726989746,905.0704479217528,392.92170429229736,1,val,data\train_data\image_2020.png
image_2021,811.7773818969727,223.31158065795896,950.0772285461426,439.3699398040772,0,val,data\train_data\image_2021.png
image_2022,810.2204990386963,224.6108570098877,840.3942775726318,354.02416610717773,1,train,data\train_data\image_2022.png
image_2024,-188.12638521194455,221.9496192932129,-145.80957055091858,380.0893225669861,0,train,data\train_data\image_2024.png
image_2027,834.3281078338623,216.357177734375,914.137086868286,439.9539532661438,1,train,data\train_data\image_2027.png
image_2030,-209.07574653625488,224.46274185180664,-97.71459102630617,399.98145723342896,1,val,data\train_data\image_2030.png
image_2031,-168.73438954353333,229.62631607055664,-92.4908173084259,349.81252574920654,1,val,data\train_data\image_2031.png
image_2033,-274.3135929107666,219.5878162384033,-148.1457531452179,436.53493428230286,0,train,data\train_data\image_2033.png
image_2034,828.1881237030029,227.66585731506348,911.8539905548096,373.2817187309265,1,train,data\train_data\image_2034.png
image_2035,-179.67427253723145,223.10161018371585,-113.93564701080322,374.1060438156128,1,train,data\train_data\image_2035.png
image_2038,-217.07083225250244,222.9744663238525,-111.89044117927553,401.92316198349,1,train,data\train_data\image_2038.png
image_2042,-233.82826566696167,222.5183906555176,-150.17528414726257,401.8013610839844,0,train,data\train_data\image_2042.png
image_2044,780.9958362579346,228.99849319458008,858.2384777069092,353.58680152893066,1,train,data\train_data\image_2044.png
image_2046,837.5647830963135,225.1081314086914,948.3504867553712,398.99853134155273,0,train,data\train_data\image_2046.png
image_2049,-258.3601999282837,219.60976028442383,-196.7978382110596,411.16097593307495,1,train,data\train_data\image_2049.png
image_2050,831.9792652130127,224.20782470703125,896.2994956970215,376.449357509613,1,val,data\train_data\image_2050.png
image_2052,-242.8926944732666,225.16277694702148,-127.47581362724304,409.3056740760803,1,train,data\train_data\image_2052.png
image_2053,878.2345390319824,221.20898628234863,997.1884918212892,421.13454484939575,0,train,data\train_data\image_2053.png
image_2054,-225.78706741333008,219.46324729919436,-158.27748656272888,409.3745102882385,1,train,data\train_data\image_2054.png
image_2055,805.2861785888672,227.22503089904785,895.0382995605469,378.1932439804077,0,train,data\train_data\image_2055.png
image_2057,-265.40318727493286,219.65113067626956,-157.4836814403534,440.4488637447357,1,train,data\train_data\image_2057.png
image_2058,837.841329574585,219.18074989318848,945.2204990386964,445.2333130836487,1,train,data\train_data\image_2058.png
image_2059,896.6873645782471,217.21039199829104,964.2415237426758,426.7280986309052,1,train,data\train_data\image_2059.png
image_2060,871.496057510376,220.14903450012207,929.9383449554444,400.3815999031067,0,train,data\train_data\image_2060.png
image_2062,798.5579109191895,225.64408683776853,908.0831050872804,392.60376596450806,0,train,data\train_data\image_2062.png
image_2063,-245.2775859832764,226.5550079345703,-133.85098457336426,397.7232375144959,0,train,data\train_data\image_2063.png
image_2065,916.442756652832,214.8071327209473,969.671688079834,433.144743680954,0,train,data\train_data\image_2065.png
image_2066,894.8534202575684,219.0099468231201,937.3233032226562,399.3639054298401,0,train,data\train_data\image_2066.png
image_2067,870.3971672058105,216.6336097717285,916.8780899047852,422.8016951084137,0,train,data\train_data\image_2067.png
image_2068,-252.38065481185916,220.925745010376,-175.60869812965393,394.0207877159119,0,train,data\train_data\image_2068.png
image_2069,875.3695964813232,220.41579627990723,920.1407718658448,390.3750147819519,0,train,data\train_data\image_2069.png
image_2070,854.6189975738525,222.4827136993408,978.3389568328856,419.239599943161,1,train,data\train_data\image_2070.png
image_2074,785.7321453094482,229.42163848876956,868.7873268127441,356.681884765625,1,train,data\train_data\image_2074.png
image_2077,-213.2594132423401,222.1609916687012,-151.00570678710938,385.4555287361145,1,train,data\train_data\image_2077.png
image_2085,836.8251800537109,225.89122200012207,864.9227142333984,348.7709560394287,0,val,data\train_data\image_2085.png
image_2087,-218.0967879295349,219.67201614379883,-161.0082650184631,399.8431482315064,1,train,data\train_data\image_2087.png
image_2092,861.4336109161377,220.92940711975095,948.8038444519044,414.36522150039673,1,train,data\train_data\image_2092.png
image_2093,-159.91207838058472,224.58462142944336,-127.65676617622375,356.1720504760742,1,val,data\train_data\image_2093.png
image_2103,-153.07000994682312,229.2002239227295,-91.08762502670288,348.6407651901245,1,train,data\train_data\image_2103.png
image_2105,-187.54417419433597,220.7894458770752,-145.91062545776367,387.027503490448,0,train,data\train_data\image_2105.png
image_2106,863.6283016204834,215.5013313293457,947.6483917236328,452.25713872909546,1,val,data\train_data\image_2106.png
image_2107,814.112663269043,221.8711986541748,858.4396648406982,381.5487732887268,1,val,data\train_data\image_2107.png
image_2109,-232.8106141090393,225.6431427001953,-137.56476044654846,381.9893851280213,0,val,data\train_data\image_2109.png
image_2110,815.6386470794678,224.63251495361328,861.5771198272705,361.265694141388,1,train,data\train_data\image_2110.png
image_2112,-278.76490116119385,224.25843620300293,-177.4316668510437,408.17458295822144,0,train,data\train_data\image_2112.png
image_2113,-191.66100025177,226.74271965026853,-103.8612699508667,366.585723400116,1,train,data\train_data\image_2113.png
image_2116,826.023473739624,228.2366600036621,908.5502815246582,364.81270456314087,0,val,data\train_data\image_2116.png
image_2118,801.3782215118408,229.17696380615237,878.8076305389404,349.99252700805664,1,val,data\train_data\image_2118.png
image_2119,818.2336521148682,226.11275100708008,870.7960224151611,352.84708404541016,1,val,data\train_data\image_2119.png
image_2123,816.4379024505615,221.6642608642578,957.2024631500244,441.1666944026947,1,train,data\train_data\image_2123.png
image_2126,-248.35957288742063,218.50878143310547,-139.72128868103027,446.8758227825165,0,train,data\train_data\image_2126.png
image_2127,803.7226867675781,226.7059841156006,899.0952587127686,378.8094511032105,0,val,data\train_data\image_2127.png
image_2130,-230.2811622619629,228.12118911743164,-133.15462946891785,376.5446510314941,0,train,data\train_data\image_2130.png
image_2133,831.4532947540283,218.2332935333252,920.287628173828,433.2161798477173,1,val,data\train_data\image_2133.png
image_2135,-235.06439924240112,218.2086887359619,-133.9477801322937,430.9336521625519,1,train,data\train_data\image_2135.png
image_2138,827.6937389373779,225.79466247558597,920.7042503356934,393.9447417259216,1,train,data\train_data\image_2138.png
image_2139,826.5824890136719,217.6821460723877,914.43097114563,436.30682849884033,1,train,data\train_data\image_2139.png
image_2142,782.5522041320801,228.8072624206543,862.5172233581543,355.1440706253052,1,val,data\train_data\image_2142.png
image_2146,818.038215637207,228.55632209777832,887.466230392456,356.5858688354492,0,val,data\train_data\image_2146.png
image_2148,-180.0244402885437,225.64843559265137,-109.50342535972597,365.9172525405884,0,train,data\train_data\image_2148.png
image_2149,-222.26140022277832,223.13594245910645,-120.55642247200012,399.7600069046021,0,train,data\train_data\image_2149.png
image_2150,884.7263431549072,217.36769104003903,961.1990833282472,422.9619016647339,0,train,data\train_data\image_2150.png
image_2154,-198.32388639450076,225.2516975402832,-135.86211562156677,373.9230027198792,0,val,data\train_data\image_2154.png
image_2156,848.9221572875977,223.639196395874,884.8092555999756,360.2972807884216,0,val,data\train_data\image_2156.png
image_2157,-185.7271385192871,225.5046119689941,-128.6370813846588,365.1335253715515,1,train,data\train_data\image_2157.png
image_2158,791.6291427612305,229.00432968139648,861.2150001525879,349.9740877151489,0,train,data\train_data\image_2158.png
image_2161,793.9960098266602,227.4192657470703,894.4203186035156,380.2135982513428,0,train,data\train_data\image_2161.png
image_2162,832.0330810546875,222.8017177581787,944.4328308105468,407.8754558563232,1,train,data\train_data\image_2162.png
image_2164,876.7882919311523,218.6881103515625,973.1664562225342,422.97494077682495,0,train,data\train_data\image_2164.png
image_2169,870.5905437469482,219.37841796875,931.5665531158448,405.0794925689697,0,train,data\train_data\image_2169.png
image_2172,-279.14459466934204,218.08915519714355,-179.17596101760864,444.0172746181488,0,train,data\train_data\image_2172.png
image_2175,850.9711074829102,223.1325664520264,930.7583713531494,383.7444367408752,0,val,data\train_data\image_2175.png
image_2176,-236.28804445266724,223.1954517364502,-141.88539147377014,394.7754611968994,1,val,data\train_data\image_2176.png
image_2179,-265.8919286727905,224.04846572875977,-146.98756456375122,408.4370102882385,0,train,data\train_data\image_2179.png
image_2181,-204.78991985321045,226.39636421203613,-100.95429182052612,385.8803119659424,1,val,data\train_data\image_2181.png
image_2183,-163.26424956321716,225.1638069152832,-121.04179501533508,356.7270603179932,1,val,data\train_data\image_2183.png
image_2184,834.8935604095459,223.5943927764893,868.5877704620361,365.1669063568115,1,val,data\train_data\image_2184.png
